taxid,name,n,gc_mean,gc_stdev,length_mean,length_stdev
578457,Serpula lacrymans var. lacrymans S7.9,1,45.3,,42797200,
40302,Vairimorpha ceranae,2,26.6,1.6970562748477156,7253590,2210189.523819168
109461,Varroa destructor,2,40.49955,0.565049028846167,350370000,26082340.730846994
602072,Aspergillus carbonarius ITEM 5010,1,51.6,,36149100,
6277,Acanthocheilonema viteae,1,29.9,,77350900,
3659,Cucumis sativus,14,34.524035714285716,3.1913025762596936,252987571.42857143,34675836.8003167
645133,Colletotrichum graminicola M1.001,1,49.0853,,51644300,
9595,Gorilla gorilla gorilla,10,40.70515,0.39065873783193994,2666649640,1409609990.1531346
3369,Cryptomeria japonica,1,36.4331,,9046660000,
71139,Eucalyptus grandis,3,39.37736666666667,0.07330936729595633,624774000,62777301.24814223
277990,Amaranthus tuberculatus,1,35.0,,4347980,
5530,Metarhizium anisopliae,5,50.699999999999996,0.23452078799117101,41129700,2874803.2602249496
656061,Tuber melanosporum Mel28,1,44.9,,124946000,
650164,Phanerochaete carnosa HHB-10118-sp,1,52.9,,46293300,
644358,Magnaporthiopsis poae ATCC 64411,1,55.9,,39641800,
1176355,Hamiltosporidium tvaerminnensis,4,26.258775,0.38100481514892515,19614200,5072207.209884075
5147,Sordaria macrospora,2,52.01535,0.02170817818242917,39154050,411041.1719037401
655981,Pseudogymnoascus destructans,1,49.2,,35818200,
653667,Schizosaccharomyces cryophilus OY26,1,37.7,,11554800,
663202,Trichophyton verrucosum HKI 0517,1,48.2,,22541000,
1621096,Micromonas sp. ASP10-01a,1,59.2,,19582400,
35608,Artemisia annua,3,33.5,0.9539392014169469,1680686666.6666667,194757753.4614048
655863,Grosmannia clavigera kw1407,2,53.3,0.0,29657850,192545.1765170969
5142,Neurospora intermedia,9,48.56666666666667,0.19364916731037038,39735900,868762.1682601055
1227346,Fusarium proliferatum ET1,1,48.5,,45210300,
983964,Trichoderma harzianum CBS 226.95,1,47.6,,40980600,
92637,Metarhizium acridum,2,44.528800000000004,1.3135215567321292,42031900,3930382.3325473056
4954,Zygosaccharomyces bailii,22,43.65909090909091,0.4563406109987938,7666871.818181818,1041682.6349738487
4957,Zygosaccharomyces bisporus,1,44.0,,10509400,
4955,Lachancea fermentati,3,42.56066666666667,0.05330415868704247,10178066.666666666,79224.00730418359
9813,Procavia capensis,2,41.3,0.7071067811865476,3653900000,73143125.44593647
4054,Panax ginseng,1,34.246,,3355150000,
168172,Puccinia striiformis f. sp. tritici,8,44.2784,0.3152014639197329,86657612.5,30455074.611182265
5272,Microbotryum violaceum,25,55.972,0.32083225108042557,29649171.96,4891802.251876539
877507,Epichloe festucae Fl1,2,43.950100000000006,0.35341196923703677,35086800,89236.8757857423
35575,Mchenga conophoros,1,41.8,,73425600,
5016,Bipolaris maydis,9,49.1,1.994367067517913,39963411.11111111,3741477.635722431
876142,Encephalitozoon intestinalis ATCC 50506,1,41.5182,,2216900,
261658,Cavenderia fasciculata,1,33.8,,31019200,
6293,Wuchereria bancrofti,4,29.1,0.42426406871192784,84310525,6176515.994407095
39758,Mayetiola destructor,2,33.4,3.5355339059327378,166340500,27559486.79674569
559515,Hyaloperonospora arabidopsidis Emoy2,1,47.4,,78380500,
43151,Anopheles darlingi,3,48.15903333333333,0.12261648883136692,165037000,24471032.691735752
37319,Pseudo-nitzschia multiseries,1,44.3389,,252345000,
57307,Labeotropheus fuelleborni,1,42.1,,70858400,
27751,Melanochromis auratus,1,41.5,,68238600,
106582,Maylandia zebra,2,41.776849999999996,0.8812671813927927,518326650,621063694.5993905
163638,Rhamphochromis esox,1,42.3,,71295100,
105023,Nothobranchius furzeri,6,43.04333333333334,2.427743554551564,824894476.5,619225044.782303
321403,Nothobranchius kuhntae,2,42.95,2.616295090390223,563947305,790139070.7390225
257977,Haplochromis chilotes,1,37.0,,798404000,
365059,Coilia nasus,2,44.2074,0.23023396795433587,831913000,27934960.497555748
52904,Scophthalmus maximus,6,42.50791666666667,1.0482755256451746,557332166.6666666,22584433.359432925
1234273,Tachysurus fulvidraco,3,39.41413333333333,0.18628768969884382,712634000,1019710.2529640467
79923,Clonorchis sinensis,2,44.0316,0.04468914857099116,552706500,7662916.187718616
45264,Acropora millepora,2,37.0827,2.803961230117132,430990500,62777647.140522875
30069,Anopheles stephensi,8,45.273175,0.3855490546888021,227028000,38015898.35469215
7959,Ctenopharyngodon idella,2,37.43365,0.047588286373856786,887010000,8775195.154525055
13489,Dicentrarchus labrax,3,40.33336666666666,0.05770618106696472,490018366.6666667,339447550.88717806
8049,Gadus morhua,7,45.826142857142855,0.2998368770800918,614014857.1428572,157067782.2400556
29655,Zostera marina,1,38.9,,203914000,
42345,Phoenix dactylifera,4,39.221525,2.3645844812919377,659675250,185926970.26588154
51953,Elaeis guineensis,4,37.93855,4.076636834041838,844649750,641089804.3802054
7209,Loa loa,3,31.0835,0.44806585453479997,93001666.66666667,2948458.3180593434
6282,Onchocerca volvulus,2,31.15,1.9091883092036779,61166850,49743194.28952065
574566,Coccomyxa subellipsoidea C-169,1,52.9,,48826600,
2898,Cryptomonas paramecium,1,27.811,,564783,
62324,Anopheles funestus,5,41.74744,0.6252868405779848,279020000,93298030.15337463
400682,Amphimedon queenslandica,2,34.050399999999996,4.4553384069002,165983500,2433154.43406291
34508,Steinernema carpocapsae,1,45.4505,,84512600,
9646,Ailuropoda melanoleuca,3,41.75086666666667,0.08810365107833668,2346426666.6666665,81279371.51167776
2880,Ectocarpus siliculosus,1,53.4936,,195811000,
139456,Penaeus chinensis,2,37.30405,0.33085526291718576,1523560000,81288995.5652055
32264,Tetranychus urticae,7,31.683699999999998,1.9420922729537498,91038185.71428572,5726420.538878999
7291,Drosophila albomicans,5,38.08924,0.926222914853655,180060400,43570074.8943584
72036,Lepeophtheirus salmonis,6,30.848533333333332,0.09831855708189939,670572333.3333334,60931125.25357354
28610,Rhagoletis pomonella,1,37.0,,1223290000,
34632,Rhipicephalus sanguineus,1,46.889,,2365500000,
695850,Saprolegnia parasitica CBS 223.65,1,57.5,,53131600,
99487,Elephas maximus indicus,2,40.7269,0.6037277697770741,3262350000,196434263.8136229
144034,Pogonomyrmex barbatus,1,37.2,,235646000,
83485,Linepithema humile,2,37.567,0.4709331162702384,231964000,17625343.627855882
7213,Ceratitis capitata,2,35.199749999999995,0.14177490962790146,453879000,24590345.422543377
7463,Apis florea,1,34.8984,,229015000,
13164,Myzus persicae,2,30.14405,0.06328605691619672,365194500,25288259.8155745
30195,Bombus terrestris,3,38.263,0.3734080341931585,320760000,72154047.89753656
361072,Dictyostelium citrinum,1,30.3,,26251800,
361076,Dictyostelium intermedium,1,27.2,,30529500,
133409,Polysphondylium violaceum,1,31.8,,25723400,
65489,Oryza barthii,4,42.342075,0.3723276637139198,307432000,26891146.38686867
10029,Cricetulus griseus,6,39.619033333333334,4.912066531172665,2509768333.3333335,358941914.76709247
29656,Spirodela polyrhiza,7,41.8632,1.4477159032996298,138012142.7142857,3333169.1342081996
8839,Anas platyrhynchos,17,41.882135294117646,0.8163709259132578,1172337058.764706,89735003.34543207
6941,Rhipicephalus microplus,5,44.79462,1.7921201750998728,2197034400,1288538295.0408576
747676,Melampsora larici-populina 98AG31,1,41.3,,101129000,
36080,Mucor circinelloides,15,39.06,0.6790750011175924,33247546.666666668,2906937.2446090467
759272,Thermochaetoides thermophila DSM 1495,2,52.55,0.07071067811865575,28382700,84711.39238614839
46078,Astrammina rara,1,42.0,,1450090,
4536,Oryza nivara,1,43.5839,,395534000,
12957,Atta cephalotes,1,34.3992,,317672000,
3818,Arachis hypogaea,10,36.45952,0.7288924639478719,2314874670,798284083.8930573
3821,Cajanus cajan,3,32.702533333333335,1.5644868977825719,608329666.6666666,34666852.703026466
46514,Patiria miniata,4,40.725,0.20615528128088192,690283750,85745830.30629925
13686,Solenopsis invicta,7,35.90105714285714,1.191816589436957,388503000,21916925.597963475
108931,Nilaparvata lugens,3,35.0926,0.8746626949859029,1060467666.6666666,95386763.52793051
33165,Kluyveromyces aestuarii,1,38.5,,9968910,
41882,Mesostigma viride,3,51.266666666666666,3.360555509634283,289670000,148072806.15629596
858893,Exophiala dermatitidis NIH/UT8656,1,51.4748,,26376800,
610380,Harpegnathos saltator,2,45.05,0.3535533905932738,314314000,28069310.78598119
104421,Camponotus floridanus,2,34.55,0.21213203435596728,258347000,36291548.43761837
315576,Chironomus riparius,4,31.481875000000002,1.5061476452083546,176297750,15679991.844704513
36044,Erysiphe pisi,2,39.0,0.282842712474623,55354600,19666619.48378521
51658,Kluyveromyces wickerhamii,1,41.0,,9854000,
3827,Cicer arietinum,4,32.433949999999996,0.7259568651097668,434268000,100788772.21529523
97480,Pyrenophora teres f. maculata,5,46.54632,0.8168311006566786,41345400,1858658.4758906085
40601,Claviceps paspali,2,48.599999999999994,1.1313708498984771,29084750,171614.81579397508
461836,Thecamonas trahens ATCC 50062,1,63.6,,28680600,
692275,Sphaerulina musiva SO2202,1,51.1,,29352100,
881290,Nematocida parisii ERTm1,1,34.6,,4071350,
9305,Sarcophilus harrisii,6,37.8266,3.760496424675871,2116666850,1629087092.160158
683960,Wickerhamomyces anomalus NRRL Y-366-8,1,35.0,,14145600,
741275,Punctularia strigosozonata HHB-11173 SS5,1,54.9,,34171900,
721885,Stereum hirsutum FP-91666 SS1,1,51.3,,46511600,
40483,Fomitopsis pinicola,1,54.8,,45982900,
81056,Wolfiporia cocos,5,49.92,2.805708466680028,53550760,9413634.128379963
212056,Phalaenopsis aphrodite,1,30.4,,1025099999,
764103,Mixia osmundae IAM 14324,2,55.45,0.07071067811865575,13514100,170271.31290972064
619300,Spathaspora passalidarum NRRL Y-27907,2,37.45,0.07071067811865575,13194850,18031.22292025696
665912,Bipolaris sorokiniana ND90Pr,1,49.8,,34409200,
29730,Gossypium raimondii,6,33.53635,0.37496951742774975,735332333.3333334,60865644.150593415
741705,Coniophora puteana RWD-64-598 SS2,1,52.3,,42968500,
717944,Trametes versicolor FP-101664 SS1,1,57.3,,44794000,
694068,Fomitiporia mediterranea MF3/22,1,41.7,,63354400,
7897,Latimeria chalumnae,4,42.490925000000004,0.37782194549814,2474617500,752132117.7104902
77065,Salix purpurea,4,35.2885,0.9553733615712756,376688000,54806686.86088101
5786,Dictyostelium purpureum,2,23.65,1.2020815280171302,32643649.5,457569.5052125961
110365,Gregarina niphandrodes,1,53.5,,14009100,
9669,Mustela putorius furo,16,41.21875,0.888608462710096,2457425625,40134773.94458991
5535,Rhodotorula glutinis,3,59.147866666666665,14.72689083456971,21688333.333333332,1611845.1610912674
101020,Fragaria vesca subsp. vesca,1,38.9793,,214373000,
38881,Botryococcus braunii,3,51.166666666666664,1.3868429375143165,168274666.33333334,30891805.466013156
48752,Platanista minor,1,41.7,,2671070000,
8153,Haplochromis burtoni,4,41.075025,0.8421450800386678,746732250,113433271.49878323
32507,Neolamprologus brichardi,3,40.933366666666664,0.9238181657303229,741391333.3333334,92859460.26837187
303518,Pundamilia nyererei,1,41.9,,830133000,
914234,Gelatoporia subvermispora B,1,53.6,,38969700,
132113,Bombus impatiens,1,37.9,,246856000,
9915,Bos indicus,35,41.81184285714286,0.4847635155933462,2677128000,98831277.66998842
765440,Piloderma croceum F 1598,1,46.6,,59326900,
159749,Thalassiosira oceanica,2,53.382400000000004,0.16631151493507523,87849250,6132524.981196571
948595,Vavraia culicis subsp. floridensis,1,39.9,,6118690,
34638,Galendromus occidentalis,1,51.5955,,151485000,
42026,Drosophila bipectinata,5,41.39256,0.48120345800918873,169511200,29689253.269491304
30023,Drosophila elegans,3,39.9425,0.3160992723813173,214793333.33333334,69265643.01537475
30025,Drosophila ficusphila,2,41.55,0.6363961030678917,160136000,10885201.789585713
30033,Drosophila kikkawai,4,41.06955,0.22444481875656308,178037750,12522947.346771047
29030,Drosophila takahashii,4,39.964574999999996,0.18565125684106581,167425000,31571817.52766223
7654,Lytechinus variegatus,3,35.60476666666667,1.7607038829210693,968222666.6666666,95925757.13192642
34506,Strongyloides ratti,1,21.5777,,43150200,
125945,Drosophila biarmipes,6,41.647,0.46136102999711576,181636000,27298081.742129795
5661,Leishmania donovani,10,59.26464,0.6186975157538626,32740799.6,825416.0092275625
103372,Acromyrmex echinatior,2,34.15,0.21213203435596226,304946000,12729336.274920229
985148,Zymoseptoria passerinii SP63,1,53.6,,28786300,
7632,Eucidaris tribuloides,1,37.2,,2187260000,
9880,Odocoileus virginianus texanus,1,41.6,,2380510000,
98039,Schrenkiella parvula,1,35.7366,,137073000,
194682,Phlebia brevispora,1,50.5,,28652600,
670483,Gloeophyllum trabeum ATCC 11539,1,52.9,,37178200,
766949,Hanseniaspora valbyensis NRRL Y-1626,1,22.6,,11464000,
510951,Neurospora tetrasperma FGSC 2508,1,49.4,,39146300,
28502,Amaranthus hypochondriacus,1,34.5087,,417460000,
143995,Megachile rotundata,2,36.849999999999994,0.07071067811865575,305331500,46203064.189510204
79591,Epichloe glyceriae,1,44.5445,,43087600,
708437,Cronartium quercuum f. sp. fusiforme G11,1,42.8,,76567800,
1036760,Aciculosporium take MAFF-241224,1,40.1,,58836400,
1036761,Claviceps fusiformis PRL 1980,1,36.9,,52585600,
79589,Epichloe brachyelytri,1,40.1117,,44747100,
796925,Conidiobolus coronatus NRRL 28638,1,31.9,,39903700,
447254,Epichloe gansuensis,1,44.1932,,39568600,
42805,Epichloe amarillans,1,44.2365,,38224200,
1037531,Periglandula ipomoeae IasaF13,1,50.6,,35301600,
29029,Drosophila eugracilis,2,40.8,0.14142135623730648,160876500,5564223.261156943
1041015,Drosophila rhopaloa,2,40.05,0.21213203435596728,195442000,2735089.029629566
39432,Saimiri boliviensis boliviensis,2,41.05,0.07071067811865575,2629765000,29945972.18325029
4006,Linum usitatissimum,5,39.11878,1.0225617350556397,344438800,55362396.36431935
4785,Phytophthora cinnamomi,5,53.6,0.5656854249492386,69645000,23206644.84980541
10181,Heterocephalus glaber,5,40.0146,1.1368054692866323,2660726000,223127799.6575057
1181997,Epichloe typhina subsp. poae,2,42.1413,1.1913335049430922,36256350,2928624.155640324
763665,Coemansia reversa NRRL 1564,1,45.4,,21837900,
7932,Megalops atlanticus,1,42.8112,,990030000,
9725,Inia geoffrensis,3,42.0637,0.038001184192075176,2628693333.3333335,108165889.87908034
118141,Megalops cyprinoides,2,43.016149999999996,0.02283954903232501,939864000,27428672.042226177
121402,Albula glossodonta,1,41.6,,1049069999,
61971,Huso huso,1,39.9699,,1942380000,
34594,Ornithodoros porcinus,3,38.233333333333334,1.446835627614047,36473.333333333336,6950.562591138457
33562,Dromiciops gliroides,4,40.304375,3.681405061816301,2372858100,1599344066.6910212
37083,Eudyptula minor,1,40.1,,1462620000,
9770,Balaenoptera physalus,2,36.650000000000006,4.879036790187177,2436710000,36854405.43544286
9720,Phoca vitulina,1,41.4,,2363590000,
9771,Balaenoptera musculus,2,41.09335,0.15082587642709328,2105130000,381469966.31451863
9711,Halichoerus grypus,1,41.4,,2338240000,
6661,Artemia franciscana,2,34.7174,0.02460731598528977,1060650000,297112127.3189635
34587,Katharina tunicata,1,36.1,,684265000,
1156965,Wickerhamomyces canadensis,1,39.2,,12395800,
7640,Arbacia lixula,1,39.336,,607893000,
3111,Prototheca wickerhamii,4,53.643625,17.848530636885304,20015950,5170832.311146824
9809,Rhinoceros unicornis,3,40.2505,1.3430192664291876,2510140000,128984883.99808715
9793,Equus asinus,2,41.415800000000004,0.022344574285498093,2411480000,28892383.079282332
9319,Osphranter robustus,1,46.1,,1599730,
41261,Glis glis,1,42.3,,2462090000,
34612,Ixodes hexagonus,1,43.5,,2578960000,
575201,Hippopotamus amphibius kiboko,2,41.59895,0.0014849242404908012,2535790000,3493107.499061545
386614,Amblyraja radiata,2,44.65695,0.08053946237714847,2010610000,775229448.4860595
6116,Metridium senile,2,35.3043,0.006081118318205209,346835000,62320149.05309518
33653,Cafeteria roenbergensis,5,70.37668,0.19101018820995042,32839520,5005800.333313345
7748,Lampetra fluviatilis,3,48.8145,0.5459219266525179,1007287333.3333334,58607135.41313321
55149,Sciurus vulgaris,2,39.26845,1.1759892877913471,2122315000,1069562646.1549599
38744,Schistosoma mekongi,1,34.6434,,404245000,
72491,Triatoma dimidiata,2,34.385,0.5868986283848332,1240755000,28927738.41834166
7769,Myxine glutinosa,3,44.37056666666667,0.11620741513919618,3213603333.3333335,554347718.885298
10169,Thryonomys swinderianus,2,42.25,0.7778174593051983,2422060000,339538534.1901564
8499,Caiman crocodilus,1,44.1,,2341060000,
120737,Isoodon macrourus macrourus,1,43.7,,2115720,
81385,Polymixia japonica,1,42.6,,554896000,
9514,Cebus albifrons,3,40.233333333333334,1.2503332889007384,1985056733.3333333,1702498668.3207753
9470,Nycticebus coucang,4,40.834375,0.09430391914796693,2867862500,319236862.989954
9477,Cephalopachus bancanus,1,41.2,,2940220000,
9337,Trichosurus vulpecula,6,43.855000000000004,3.4162772135762056,993107708.3333334,1554719917.3206515
82268,Hyaloraphidium curvatum,1,65.1,,31926600,
2885,Pylaiella littoralis,1,51.4,,322658000,
42892,Engraulis japonicus,1,43.8939,,1423320000,
7892,Neoceratodus forsteri,1,44.9367,,34557600000,
6216,Hymenolepis diminuta,3,33.93333333333333,0.9237604307034021,173433666.66666666,6543967.476488046
7792,Heterodontus francisci,2,44.8155,0.10436896090313234,5604980000,577126412.6688364
81370,Lampris guttatus,1,44.3,,849278000,
143327,Percopsis transmontana,1,42.2,,482344000,
143326,Polymixia lowei,2,43.15,0.21213203435596226,661503500,4800547.937475471
48193,Mugil cephalus,2,41.794650000000004,0.13385531367861048,645719500,15371794.316214357
129043,Cololabis saira,3,41.488033333333334,0.040218196545013886,1137116666.6666667,13151754.002160067
88663,Beryx splendens,1,43.3,,533268000,
64108,Zeus faber,2,43.950599999999994,0.07155920625607763,807274500,3595637.982333594
