taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
796925,1,31.9,,39903700,
447254,1,44.1932,,39568600,
42805,1,44.2365,,38224200,
1037531,1,50.6,,35301600,
29029,2,40.8,0.14142135623730648,160876500,5564223.261156943
1041015,2,40.05,0.21213203435596728,195442000,2735089.029629566
39432,2,41.05,0.07071067811865575,2629765000,29945972.18325029
4006,5,39.11878,1.0225617350556397,344438800,55362396.36431935
4785,5,53.6,0.5656854249492386,69645000,23206644.84980541
10181,5,40.0146,1.1368054692866323,2660726000,223127799.6575057
1181997,2,42.1413,1.1913335049430922,36256350,2928624.155640324
763665,1,45.4,,21837900,
7932,1,42.8112,,990030000,
9725,3,42.0637,0.038001184192075176,2628693333.3333335,108165889.87908034
118141,2,43.016149999999996,0.02283954903232501,939864000,27428672.042226177
121402,1,41.6,,1049069999,
61971,1,39.9699,,1942380000,
34594,3,38.233333333333334,1.446835627614047,36473.333333333336,6950.562591138457
33562,4,40.304375,3.681405061816301,2372858100,1599344066.6910212
37083,1,40.1,,1462620000,
9770,2,36.650000000000006,4.879036790187177,2436710000,36854405.43544286
9720,1,41.4,,2363590000,
9771,2,41.09335,0.15082587642709328,2105130000,381469966.31451863
9711,1,41.4,,2338240000,
6661,2,34.7174,0.02460731598528977,1060650000,297112127.3189635
34587,1,36.1,,684265000,
1156965,1,39.2,,12395800,
7640,1,39.336,,607893000,
3111,4,53.643625,17.848530636885304,20015950,5170832.311146824
9809,3,40.2505,1.3430192664291876,2510140000,128984883.99808715
9793,2,41.415800000000004,0.022344574285498093,2411480000,28892383.079282332
9319,1,46.1,,1599730,
41261,1,42.3,,2462090000,
34612,1,43.5,,2578960000,
575201,2,41.59895,0.0014849242404908012,2535790000,3493107.499061545
386614,2,44.65695,0.08053946237714847,2010610000,775229448.4860595
6116,2,35.3043,0.006081118318205209,346835000,62320149.05309518
33653,5,70.37668,0.19101018820995042,32839520,5005800.333313345
7748,3,48.8145,0.5459219266525179,1007287333.3333334,58607135.41313321
55149,2,39.26845,1.1759892877913471,2122315000,1069562646.1549599
38744,1,34.6434,,404245000,
72491,2,34.385,0.5868986283848332,1240755000,28927738.41834166
7769,3,44.37056666666667,0.11620741513919618,3213603333.3333335,554347718.885298
10169,2,42.25,0.7778174593051983,2422060000,339538534.1901564
8499,1,44.1,,2341060000,
120737,1,43.7,,2115720,
81385,1,42.6,,554896000,
9514,3,40.233333333333334,1.2503332889007384,1985056733.3333333,1702498668.3207753
9470,4,40.834375,0.09430391914796693,2867862500,319236862.989954
9477,1,41.2,,2940220000,
9337,6,43.855000000000004,3.4162772135762056,993107708.3333334,1554719917.3206515
82268,1,65.1,,31926600,
2885,1,51.4,,322658000,
42892,1,43.8939,,1423320000,
7892,1,44.9367,,34557600000,
6216,3,33.93333333333333,0.9237604307034021,173433666.66666666,6543967.476488046
7792,2,44.8155,0.10436896090313234,5604980000,577126412.6688364
81370,1,44.3,,849278000,
143327,1,42.2,,482344000,
143326,2,43.15,0.21213203435596226,661503500,4800547.937475471
48193,2,41.794650000000004,0.13385531367861048,645719500,15371794.316214357
129043,3,41.488033333333334,0.040218196545013886,1137116666.6666667,13151754.002160067
88663,1,43.3,,533268000,
64108,2,43.950599999999994,0.07155920625607763,807274500,3595637.982333594
143344,1,40.2,,481360000,
143350,2,39.6001,2.262883121153191,830718500,63281107.168727696
29139,5,42.5246,3.3866393076322727,1366824562,1869489591.0692735
29137,4,40.25995,0.6426632166228299,3032625000,275148324.30285066
70783,1,36.1,,403138000,
158387,1,39.9262,,196599000,
80365,1,50.3,,447634000,
73815,1,41.1,,2244490000,
48850,2,39.501999999999995,0.0028284271247446227,3527555000,455115137.57509756
9983,3,44.2119,0.3365781187183754,1975560233.3333333,1683643428.1917188
34886,3,41.266666666666666,0.32145502536643233,2488776666.6666665,90319916.03922877
7883,2,40.36535,0.09241885630108493,66689350000,29033026618.060337
7092,2,37.861599999999996,0.6539323512413174,409096000,14859141.89985411
34615,2,43.4499,3.6061031626951565,2172360000,385203490.1191836
94919,1,41.4,,490500000,
8073,2,43.849999999999994,5.020458146424488,739870500,12896920.58206144
33528,2,38.71275,0.7251380041068002,639414500,57631323.98704718
88656,1,42.4,,404845000,
181461,1,43.5,,710793000,
181472,2,44.3615,0.08697413408594865,846091500,68708858.82111564
86220,1,39.6886,,606894000,
7913,2,37.761250000000004,1.7836768555430667,1569990000,39470700.525833085
194544,4,38.725,5.016888145720081,109642475,7515118.271579851
60889,1,38.5,,259877000,
9888,3,40.81706666666667,0.846731252129818,2644946666.6666665,66005971.19453158
71854,3,41.543033333333334,0.03727362785312431,2573180000,98140456.48966587
61620,1,45.3,,544393000,
7612,1,40.3559,,401944000,
7119,1,36.1,,786985000,
29144,3,41.45976666666667,0.14393110620478883,651250000,11981436.933857307
42486,1,37.6,,981425000,
7904,1,38.2,,860366000,
54904,1,42.6,,651199000,
27687,2,39.43245,0.045891230099008,3314245000,423281190.2860792
27604,1,37.5,,2510960000,
7924,4,39.792975,1.7300491406797267,919187000,69999430.71673274
9764,6,37.4078,6.2661679709372615,2765255000,206244533.86696094
27615,3,42.0445,0.13603826667522625,2642993333.3333335,105088643.21768235
48744,3,41.43553333333333,0.5529627956140784,2552626666.6666665,247353960.41570333
27610,2,42.00605,0.13286536418495162,2290560000,359606224.6402306
40151,5,40.55916,1.608440091517242,2412194000,93034839.33452027
9742,4,40.6136,2.286865359686338,2569772500,144843379.40801206
8226,1,39.5986,,827878000,
35052,1,35.2,,1240290000,
214486,3,40.74706666666667,0.1754018623998428,785601000,59949967.27271834
2771,2,53.0,17.96051224213831,10100380,1856890.6916671214
48387,1,49.7,,119349000,
60517,2,42.150000000000006,0.07071067811865575,152328500,23123098.85158129
94237,1,41.2,,639452000,
8851,1,41.2,,1131430000,
8519,2,41.75,0.6363961030678968,3021510000,233557369.82591665
36100,1,40.5,,1378280000,
36667,2,27.15,5.161879502661797,2004390000,1069569717.2227718
1247836,8,39.4875,0.06408699444616649,9390335,123795.91292584281
52224,1,44.8744,,2190000000,
58777,1,40.2,,83658200,
52100,1,42.9,,1079200000,
52108,1,42.9,,1118180000,
134758,1,43.5,,2129480000,
134762,1,43.3,,793094000,
291263,1,43.7,,806097000,
30993,1,38.7941,,827231000,
13677,3,39.712833333333336,0.08151124666776365,745598666.6666666,16807734.1225203
217509,2,38.4862,0.30235885963537146,946962000,1042753399.6530532
261503,2,42.84354999999999,0.061589000641347945,2314610000,10168195.513462553
194408,2,44.369249999999994,0.09793428919433719,4967270000,497760747.5484583
8345,1,39.1924,,10019700000,
8453,1,45.8805,,12355400000,
70543,1,39.0805,,2340860000,
9293,1,44.2,,2405030,
9310,3,45.666666666666664,1.5307950004273367,2259530,273692.36434361845
9333,2,45.349999999999994,0.07071067811865575,2205605,37851.42599691589
37737,1,43.9,,2179310,
38632,1,46.2,,1902280,
92651,4,42.35915,3.8223075347229716,915068202.75,1827107975.8876197
7939,1,43.3,,882007000,
86963,1,43.2,,877766000,
86964,1,43.4,,882390000,
7602,1,38.9239,,491537000,
36212,2,41.97255,0.03882016228714393,799136000,2981162.1894824845
37699,2,46.5,2.6870057685088784,1474499.5,660466.725006264
1213189,1,35.363,,28700400,
3562,4,38.003475,0.29289640233365644,798527000,204968442.7434298
33548,2,41.03815,0.0010606601717798615,2970000000,9418662.325404814
246299,1,36.4,,652738000,
33556,1,40.7,,2234640000,
103695,1,42.1,,1716680000,
302098,1,41.1,,2693580000,
8853,1,42.2,,1153390000,
27675,3,39.9475,0.17612140698961087,3262003333.3333335,112713149.33641653
37040,3,42.05416666666667,0.8268256305493512,1284806666.6666667,140480191.60484275
113540,8,43.958475,0.32989033134404716,755603000,25655570.4505446
432798,2,43.9667,0.09164103884177903,2731055000,36027090.5014546
279272,1,35.1,,170869000,
81907,1,41.5,,1043220000,
8056,1,44.9,,652791000,
46287,1,37.3,,1324550000,
8058,1,44.4,,423942000,
4465,1,37.5182,,721749000,
9407,4,40.05,0.19148542155127035,1918740000,36263155.77368669
5689,3,57.08206666666666,0.30160373560904996,32968366.666666668,2128438.1370698404
214438,2,40.0,2.545584412271567,1238905000,54977552.23725407
299467,1,33.6,,117319000,
307441,1,38.4,,1259160000,
9280,4,46.9,3.180146747138147,1428069.25,592137.502045696
36310,1,45.4,,2741110000,
43455,1,41.1,,1152570000,
6551,1,32.3734,,1298590000,
9301,2,47.55,3.7476659402887047,1353170.5,559787.447287361
3082113,2,42.695350000000005,0.057629202666702455,2900490000,99956614.58853036
133434,7,41.2143,0.4220246003888078,337506131.4285714,147964418.45043102
6625,1,35.2,,649175000,
34570,2,35.0269,0.244800367646785,5007885000,68398438.94417474
82366,3,42.17366666666666,0.09933178410425185,555380666.6666666,9416434.268518701
55544,1,43.9,,2319090000,
6189,1,34.8094,,390102000,
77803,1,38.6,,941983000,
71757,1,39.4,,621791000,
7917,1,37.7,,1055220000,
38614,1,44.8,,2289470,
38616,2,46.1,0.848528137423859,1532810,636297.1081185266
61616,1,40.6349,,3094940000,
339858,1,39.4,,894549000,
6269,2,36.45,1.2020815280171278,135596000,12340427.545267627
79626,1,40.9,,1231060000,
85585,1,35.4,,469620000,
88682,1,42.6,,302363000,
128390,2,42.30725,0.4343756956828962,1265090000,58308025.17664271
345573,1,41.5,,1134920000,
175809,1,45.7,,1568730,
35869,3,49.20376666666667,0.8932819058580155,69124400,3412220.0866884305
47692,1,41.5,,1060480000,
299321,2,43.622,0.17253405460951743,512553000,77566785.46903951
202257,1,41.0,,1828350000,
214988,2,39.83535,0.09142890680742105,1266545500,649597079.5658644
43780,2,41.6268,0.886429060895455,3031200000,27195326.804434616
61622,3,40.93606666666667,0.05551948606870711,2994233333.3333335,82056561.18393783
88029,2,41.15,0.21213203435596226,2879055000,217767675.40202105
9715,1,41.5,,2417320000,
248495,1,41.4,,2350020000,
29088,1,41.5796,,2419440000,
30331,1,44.4777,,4545480000,
34884,1,41.6,,2706870000,
161921,1,41.4832,,2372370000,
373956,1,33.5,,1232500000,
6145,1,34.6,,376932000,
175798,2,40.0862,0.7622611101191004,939960000,82891299.53137422
9627,3,41.2947,0.004708502946796634,2410610000,11560761.220611729
61452,4,41.6999,0.14066421008913352,2322795000,229576699.5290826
65634,1,45.0,,2160930,
160734,2,39.63905,0.09454017664463962,841652500,76441778.58017172
8895,2,41.9865,0.019091883092037507,1059940000,57190796.46236797
56262,1,41.1,,1147620000,
56350,1,36.0,,1241680000,
27704,4,39.633449999999996,0.08385449699728031,1371492500,183144103.07642084
27717,1,40.8,,669981000,
40830,4,37.8598,0.045520984172138276,1527827500,141535598.4372836
54556,3,38.351366666666664,0.47756539168299794,1002607666.6666666,14839730.332230885
322131,1,38.6,,783742000,
291816,2,37.7,0.0,1096835000,5550788.2323143985
141458,3,38.2142,0.14896724472178388,845491000,6094138.577354473
41070,1,50.4263,,477053000,
37629,1,33.9,,67380700,
41426,2,40.489850000000004,2.1069660759015565,2425875000,13017835.84164434
8148,2,40.349999999999994,0.07071067811865575,686878000,10838532.7420274
80972,2,39.542500000000004,0.060104076400857145,872103000,12187692.480531333
9654,2,40.4405,1.4714892116492075,2388495000,194051313.96102422
8348,2,38.9366,0.012162236636410417,9241010000,182122422.56240717
74926,2,45.17355,0.2533563596991399,2456575000,39308065.96616018
78192,1,36.4669,,269666000,
6212,1,39.0,,105959000,
9899,1,40.3,,2650840000,
78191,2,37.227050000000006,0.03825447686219099,580008500,4461136.682505928
34774,2,44.7,2.6870057685088837,863577500,300962323.74252427
196075,2,43.81695,0.023970919882225876,821734500,26300836.726233635
278164,2,45.69455,3.826084082322289,865576500,15714033.998308646
31210,2,33.53035,0.09849997461928511,5693685000,779733718.6822178
391180,1,41.6,,2455280000,
48253,1,42.3,,1334030000,
2888765,3,41.766666666666666,0.11547005383792269,2341970000,80081369.24403828
111784,1,42.6584,,598525000,
195615,1,42.176,,602165000,
13632,2,28.0499,3.8889458751697745,442620000,173502790.89974317
59560,1,36.1,,233920000,
395376,1,37.8,,231878000,
43049,9,52.1,8.177255040660038,33147388.888888888,5454270.09746594
7670,1,32.7,,1044180000,
7671,2,38.8,3.1112698372208083,1753024999.5,1011099058.193563
9638,2,40.60615,1.70575368825631,2287375000,77265557.98025405
316456,4,40.314875,0.04252884315379533,6470100000,262678332.69355634
190676,1,42.0523,,1100570000,
439704,3,43.090266666666665,0.7090586811635091,1210646666.6666667,82481079.24447481
54386,3,44.258633333333336,1.436469144581021,1079762333.3333333,271870371.19982994
7965,4,36.71005,1.341552636562078,898488500,75766612.63599774
35670,2,39.34505,1.4779238833580026,1930625000,229222805.2572431
178552,2,42.41295,14.406664270572836,532980500,529544490.2560124
48155,3,41.46116666666667,1.1802432305814483,1025125333.3333334,38294576.448021114
126889,1,41.9142,,1075080000,
154827,1,39.5959,,2186820000,
103715,1,44.1,,444948000,
150448,1,42.9,,743136000,
206124,1,44.2,,417660000,
215343,1,49.4,,678550000,
270546,1,44.3,,381316000,
13085,1,44.7795,,2633470000,
34828,2,40.77575,0.034294678887545504,2304669999.5,242848753.63781467
3942,1,38.9,,312360000,
48706,1,35.6,,247500000,
270461,2,33.8,0.0,319999000,0.0
9691,5,41.86,0.11401754250991293,2398812000,131795602.6201178
29064,2,41.6318,0.0350724963468514,2420855000,18575695.141770605
117179,2,54.9,0.0,24108900,234335.18728522185
6265,3,35.166666666666664,7.639589866827495,319553666.6666667,21090422.09945864
70433,1,41.8,,1120100000,
8855,2,41.420649999999995,0.33976480836013556,1113890000,6604377.336282354
1275487,1,43.6,,1702540000,
130704,1,37.4938,,242565000,
163134,1,38.7,,766301000,
259913,1,43.0,,1239500000,
264149,1,44.9,,334905000,
130825,1,43.7,,2086130000,
8177,4,42.1733,0.15152313354732305,568077900,350274124.8921669
99802,2,43.0,3.2526911934581144,1027374500,327171943.69398487
147828,1,39.4,,679246000,
148634,1,35.0,,14531600,
75356,2,37.5045,0.006363961030679169,862907000,20139815.341755245
32513,2,40.3,0.0,741701000,3650085.204484958
80772,1,39.6,,814015000,
238744,2,38.75,2.1920310216782934,564386000,78702398.95962511
106915,1,38.6,,178569000,
147232,1,40.9,,849909000,
51028,1,31.3,,150051000,
8475,4,41.275,3.7375348381876896,2276940000,97610219.41033292
100819,3,41.733333333333334,0.2309401076758495,1149606666.6666667,26234803.85543855
9657,2,41.74525,0.2188495487772364,1759970000,959529759.9345213
8616,1,39.9364,,1593760000,
257877,1,40.9985,,2822380000,
36722,2,40.7652,1.0821562179278925,2405290000,21764746.724921934
240154,1,44.8749,,428917000,
256136,1,30.0,,2693620000,
64176,2,44.20405,0.005727564927610247,1472475000,54510861.76167095
52000,2,30.049999999999997,1.2020815280171302,150079000,51638594.01649119
433686,1,45.6,,375589000,
60468,2,38.9,2.9698484809835017,1149990000,39880822.45892128
8947,1,41.6,,1134040000,
310571,2,41.43675,0.1781201981808907,1075744999.5,16510944.047812667
85310,1,31.9776,,1185130000,
8957,4,42.34465,1.6520980065762827,1227055000,122212514.77106044
273908,1,41.5,,2050530000,
242802,1,39.3,,1713750000,
9275,1,37.4786,,3376730000,
55782,3,41.36666666666667,5.541058863911602,1142851426.6666667,1975792429.4917274
103600,2,40.599999999999994,0.4242640687119295,2338985000,148492.42404917497
83653,2,36.747150000000005,6.572062556382129,2768510000,328238967.82679534
36894,1,46.9,,249415000,
273914,1,41.6,,2035800000,
74864,2,41.5831,0.2002526404320308,2459875000,15803836.559519337
6956,3,29.066399999999998,2.5022763396555536,62189200,7525128.75371578
43346,1,42.2,,2828030000,
5857,1,42.1,,25914500,
36933,1,40.2256,,1141030000,
27787,1,44.1371,,2296230000,
54267,2,41.240399999999994,0.0001414213562369799,1340875000,15492709.575797256
565004,1,42.2,,91992500,
329032,4,33.422725,0.5722927885561151,1518579999.75,435253551.70282066
36176,5,43.5609,0.6289825514273029,4585100000,600700525.3452007
7902,1,39.3,,2389720000,
94323,3,33.48086666666667,0.08877439570807057,636216666.6666666,24939335.0820212
13575,2,40.9405,0.05727564927611252,616592000,3457752.160002217
8245,1,40.6909,,691780000,
77932,3,40.6946,1.4681646637894528,2794000000,400870193.8283763
68408,3,39.9,2.3515952032609673,3155670000,588867203.7055553
9906,1,41.8334,,2972810000,
42648,1,43.3,,664595000,
208481,1,41.8,,168496000,
9465,1,41.3,,2506440000,
9463,1,41.2,,2453730000,
9472,1,41.1,,2570900000,
9521,1,41.0,,2584610000,
9468,1,40.3,,2737730000,
187810,1,36.1,,427700000,
310711,1,39.6,,2442450000,
43593,2,42.4,0.0,2467820000,1739482.6817189069
130591,2,30.7843,0.0222031529292586,1875825000,583440876.2248322
523103,5,43.28,10.78225393876438,23325840,599932.7570653231
74035,2,48.7,0.0,23580900,24890.158697766474
8868,10,42.02677,0.126437055486121,10044282000,3317441182.359949
159417,4,35.633525,0.06704999999999828,204404250,44124825.36603781
